,date,time,VI,VItext,wnd,mxgHt
2019-01-02 07:00:00,02-JANUARY-2019,07:00,16.0,POOR,8.0,943.0
2019-01-02 16:00:00,02-JANUARY-2019,16:00,78.0,GOOD,20.0,1755.0
2019-01-03 07:00:00,03-JANUARY-2019,07:00,12.0,POOR,4.0,913.0
2019-01-03 16:00:00,03-JANUARY-2019,16:00,64.0,GOOD,15.0,1686.0
2019-01-04 07:00:00,04-JANUARY-2019,07:00,56.0,GOOD,20.0,1335.0
2019-01-04 16:00:00,04-JANUARY-2019,16:00,56.0,GOOD,20.0,1335.0
2019-01-05 07:00:00,05-JANUARY-2019,07:00,10.0,POOR,7.0,817.0
2019-01-05 16:00:00,05-JANUARY-2019,16:00,75.0,GOOD,12.0,2285.0
2019-01-06 07:00:00,06-JANUARY-2019,07:00,14.0,POOR,6.0,948.0
2019-01-06 16:00:00,06-JANUARY-2019,16:00,27.0,POOR,12.0,1072.0
2019-01-07 07:00:00,07-JANUARY-2019,07:00,9.0,POOR,2.0,828.0
2019-01-07 16:00:00,07-JANUARY-2019,16:00,20.0,POOR,7.0,1073.0
2019-01-08 07:00:00,08-JANUARY-2019,07:00,10.0,POOR,6.0,822.0
2019-01-08 16:00:00,08-JANUARY-2019,16:00,15.0,POOR,4.0,1075.0
2019-01-09 07:00:00,09-JANUARY-2019,07:00,15.0,POOR,7.0,948.0
2019-01-09 16:00:00,09-JANUARY-2019,16:00,14.0,POOR,4.0,998.0
2019-01-10 07:00:00,10-JANUARY-2019,07:00,11.0,POOR,4.0,878.0
2019-01-10 16:00:00,10-JANUARY-2019,16:00,26.0,POOR,11.0,1085.0
2019-01-11 07:00:00,11-JANUARY-2019,07:00,10.0,POOR,6.0,826.0
2019-01-11 16:00:00,11-JANUARY-2019,16:00,17.0,POOR,6.0,1023.0
2019-01-12 07:00:00,12-JANUARY-2019,07:00,13.0,POOR,8.0,865.0
2019-01-12 16:00:00,12-JANUARY-2019,16:00,13.0,POOR,4.0,949.0
2019-01-13 07:00:00,13-JANUARY-2019,07:00,9.0,POOR,1.0,825.0
2019-01-13 16:00:00,13-JANUARY-2019,16:00,10.0,POOR,1.0,927.0
2019-01-14 07:00:00,14-JANUARY-2019,07:00,9.0,POOR,1.0,810.0
2019-01-14 16:00:00,14-JANUARY-2019,16:00,11.0,POOR,3.0,918.0
2019-01-15 07:00:00,15-JANUARY-2019,07:00,10.0,POOR,7.0,812.0
2019-01-15 16:00:00,15-JANUARY-2019,16:00,12.0,POOR,4.0,936.0
2019-01-16 07:00:00,16-January-2019,07:00,10.0,POOR,9.0,813.0
2019-01-16 16:00:00,16-January-2019,16:00,20.0,POOR,5.0,1185.0
2019-01-17 07:00:00,17-January-2019,07:00,11.0,POOR,4.0,876.0
2019-01-17 16:00:00,17-January-2019,16:00,50.0,FAIR,10.0,1685.0
2019-01-18 07:00:00,18-JANUARY-2019,07:00,13.0,POOR,5.0,933.0
2019-01-18 16:00:00,18-JANUARY-2019,16:00,16.0,POOR,5.0,1028.0
2019-01-19 07:00:00,19-JANUARY-2019,07:00,21.0,POOR,11.0,993.0
2019-01-19 16:00:00,19-JANUARY-2019,16:00,15.0,POOR,7.0,930.0
2019-01-20 07:00:00,20-JANUARY-2019,07:00,10.0,POOR,4.0,819.0
2019-01-20 16:00:00,20-JANUARY-2019,16:00,16.0,POOR,6.0,1015.0
2019-01-21 07:00:00,21-JANUARY-2019,07:00,13.0,POOR,5.0,913.0
2019-01-21 16:00:00,21-JANUARY-2019,16:00,18.0,POOR,5.0,1137.0
2019-01-22 07:00:00,22-JANUARY-2019,07:00,14.0,POOR,5.0,953.0
2019-01-22 16:00:00,22-JANUARY-2019,16:00,30.0,POOR,13.0,1109.0
2019-01-23 07:00:00,23-JANUARY-2019,07:00,14.0,POOR,6.0,945.0
2019-01-23 16:00:00,23-JANUARY-2019,16:00,16.0,POOR,4.0,1089.0
2019-01-24 07:00:00,24-JANUARY-2019,07:00,12.0,POOR,4.0,925.0
2019-01-24 16:00:00,24-JANUARY-2019,16:00,32.0,POOR,12.0,1166.0
2019-01-25 07:00:00,25-JANUARY-2019,07:00,11.0,POOR,2.0,924.0
2019-01-25 16:00:00,25-JANUARY-2019,16:00,15.0,POOR,4.0,1083.0
2019-01-26 07:00:00,26-JANUARY-2019,07:00,12.0,POOR,4.0,919.0
2019-01-26 16:00:00,26-JANUARY-2019,16:00,12.0,POOR,2.0,1041.0
2019-01-27 07:00:00,27-JANUARY-2019,07:00,15.0,POOR,21.0,833.0
2019-01-27 16:00:00,27-JANUARY-2019,16:00,63.0,GOOD,14.0,1733.0
2019-01-28 07:00:00,28-JANUARY-2019,07:00,10.0,POOR,5.0,834.0
2019-01-28 16:00:00,28-JANUARY-2019,16:00,11.0,POOR,1.0,1139.0
2019-01-29 07:00:00,29-JANUARY-2019,07:00,9.0,POOR,1.0,867.0
2019-01-29 16:00:00,29-JANUARY-2019,16:00,13.0,POOR,3.0,1036.0
2019-01-30 07:00:00,30-JANUARY-2019,07:00,10.0,POOR,2.0,859.0
2019-01-30 16:00:00,30-JANUARY-2019,16:00,40.0,FAIR,4.0,2385.0
2019-01-31 07:00:00,31-JANUARY-2019,07:00,18.0,POOR,10.0,950.0
2019-01-31 16:00:00,31-JANUARY-2019,16:00,36.0,FAIR,4.0,2185.0
2019-02-01 07:00:00,01-FEBRUARY-2019,07:00,14.0,POOR,6.0,932.0
2019-02-01 16:00:00,01-FEBRUARY-2019,16:00,44.0,FAIR,5.0,2285.0
2019-02-02 07:00:00,02-FEBRUARY-2019,07:00,13.0,POOR,8.0,882.0
2019-02-02 16:00:00,02-FEBRUARY-2019,16:00,18.0,POOR,8.0,1006.0
2019-02-03 07:00:00,03-FEBRUARY-2019,07:00,25.0,POOR,4.0,1534.0
2019-02-03 16:00:00,03-FEBRUARY-2019,16:00,36.0,FAIR,18.0,1095.0
2019-02-04 07:00:00,04-FEBRUARY-2019,07:00,17.0,POOR,3.0,1274.0
2019-02-04 16:00:00,04-FEBRUARY-2019,16:00,20.0,POOR,5.0,1216.0
2019-02-05 07:00:00,05-FEBRUARY-2019,07:00,12.0,POOR,3.0,980.0
2019-02-05 16:00:00,05-FEBRUARY-2019,16:00,14.0,POOR,3.0,1080.0
2019-02-06 07:00:00,06-FEBRUARY-2019,07:00,13.0,POOR,4.0,976.0
2019-02-06 16:00:00,06-FEBRUARY-2019,16:00,16.0,POOR,3.0,1234.0
2019-02-07 07:00:00,07-FEBRUARY-2019,07:00,11.0,POOR,2.0,934.0
2019-02-07 16:00:00,07-FEBRUARY-2019,16:00,14.0,POOR,2.0,1218.0
2019-02-08 07:00:00,08-FEBRUARY-2019,07:00,14.0,POOR,4.0,1027.0
2019-02-08 16:00:00,08-FEBRUARY-2019,16:00,52.0,FAIR,9.0,1849.0
2019-02-09 07:00:00,09-FEBRUARY-2019,07:00,18.0,POOR,3.0,1326.0
2019-02-09 16:00:00,09-FEBRUARY-2019,16:00,49.0,FAIR,16.0,1342.0
2019-02-10 07:00:00,10-FEBRUARY-2019,07:00,10.0,POOR,1.0,934.0
2019-02-10 16:00:00,10-FEBRUARY-2019,16:00,35.0,FAIR,17.0,1094.0
2019-02-11 07:00:00,11-FEBRUARY-2019,07:00,10.0,POOR,1.0,1012.0
2019-02-11 16:00:00,11-FEBRUARY-2019,16:00,14.0,POOR,2.0,1198.0
2019-02-12 07:00:00,12-FEBRUARY-2019,07:00,18.0,POOR,7.0,1027.0
2019-02-12 16:00:00,12-FEBRUARY-2019,16:00,13.0,POOR,2.0,1170.0
2019-02-13 07:00:00,13-February-2019,07:00,12.0,POOR,3.0,975.0
2019-02-13 16:00:00,13-February-2019,16:00,19.0,POOR,4.0,1238.0
2019-02-14 07:00:00,14-FEBRUARY-2019,07:00,12.0,POOR,5.0,876.0
2019-02-14 16:00:00,14-FEBRUARY-2019,16:00,18.0,POOR,5.0,1122.0
2019-02-15 07:00:00,15-FEBRUARY-2019,07:00,15.0,POOR,6.0,973.0
2019-02-15 16:00:00,15-FEBRUARY-2019,16:00,13.0,POOR,2.0,1160.0
2019-02-16 07:00:00,16-FEBRUARY-2019,07:00,14.0,POOR,5.0,972.0
2019-02-16 16:00:00,16-FEBRUARY-2019,16:00,27.0,POOR,5.0,1485.0
2019-02-17 07:00:00,17-FEBRUARY-2019,07:00,13.0,POOR,3.0,1022.0
2019-02-17 16:00:00,17-FEBRUARY-2019,16:00,56.0,GOOD,10.0,1867.0
2019-02-18 07:00:00,18-FEBRUARY-2019,07:00,11.0,POOR,2.0,961.0
2019-02-18 16:00:00,18-FEBRUARY-2019,16:00,22.0,POOR,4.0,1423.0
2019-02-19 07:00:00,19-FEBRUARY-2019,07:00,12.0,POOR,2.0,1060.0
2019-02-19 16:00:00,19-FEBRUARY-2019,16:00,12.0,POOR,1.0,1259.0
2019-02-20 07:00:00,20-FEBRUARY-2019,07:00,14.0,POOR,3.0,1097.0
2019-02-20 16:00:00,20-FEBRUARY-2019,16:00,19.0,POOR,4.0,1230.0
2019-02-21 07:00:00,21-FEBRUARY-2019,07:00,13.0,POOR,3.0,1055.0
2019-02-21 16:00:00,21-FEBRUARY-2019,16:00,43.0,FAIR,8.0,1693.0
2019-02-22 07:00:00,22-FEBRUARY-2019,07:00,16.0,POOR,5.0,1032.0
2019-02-22 16:00:00,22-FEBRUARY-2019,16:00,20.0,POOR,3.0,1454.0
2019-02-23 07:00:00,23-February-2019,07:00,11.0,POOR,2.0,997.0
2019-02-23 16:00:00,23-February-2019,16:00,56.0,GOOD,12.0,1684.0
2019-02-24 07:00:00,24-FEBRUARY-2019,07:00,18.0,POOR,4.0,1183.0
2019-02-24 16:00:00,24-FEBRUARY-2019,16:00,29.0,POOR,4.0,1745.0
2019-02-25 07:00:00,25-FEBRUARY-2019,07:00,19.0,POOR,6.0,1098.0
2019-02-25 16:00:00,25-FEBRUARY-2019,16:00,64.0,GOOD,13.0,1834.0
2019-02-26 07:00:00,26-FEBRUARY-2019,07:00,13.0,POOR,5.0,922.0
2019-02-26 16:00:00,26-FEBRUARY-2019,16:00,19.0,POOR,3.0,1391.0
2019-02-27 07:00:00,27-FEBRUARY-2019,07:00,9.0,POOR,1.0,858.0
2019-02-27 16:00:00,27-FEBRUARY-2019,16:00,9.0,POOR,0.0,1149.0
2019-02-28 07:00:00,28-FEBRUARY-2019,07:00,12.0,POOR,5.0,893.0
2019-02-28 16:00:00,28-FEBRUARY-2019,16:00,36.0,FAIR,10.0,1334.0
2019-03-01 07:00:00,01-MARCH-2019,07:00,13.0,POOR,3.0,1003.0
2019-03-01 16:00:00,01-MARCH-2019,16:00,46.0,FAIR,8.0,1789.0
2019-03-02 07:00:00,02-MARCH-2019,07:00,20.0,POOR,5.0,1198.0
2019-03-02 16:00:00,02-MARCH-2019,16:00,55.0,GOOD,10.0,1840.0
2019-03-03 07:00:00,03-MARCH-2019,07:00,14.0,POOR,4.0,1026.0
2019-03-03 16:00:00,03-MARCH-2019,16:00,36.0,FAIR,9.0,1398.0
2019-03-04 07:00:00,04-March-2019,07:00,11.0,POOR,4.0,875.0
2019-03-04 16:00:00,04-March-2019,16:00,39.0,FAIR,12.0,1297.0
2019-03-05 07:00:00,05-MARCH-2019,07:00,10.0,POOR,4.0,841.0
2019-03-05 16:00:00,05-MARCH-2019,16:00,38.0,FAIR,11.0,1337.0
2019-03-06 07:00:00,06-MARCH-2019,07:00,11.0,POOR,6.0,855.0
2019-03-06 16:00:00,06-MARCH-2019,16:00,20.0,POOR,4.0,1288.0
2019-03-07 07:00:00,07-MARCH-2019,07:00,15.0,POOR,9.0,910.0
2019-03-07 16:00:00,07-MARCH-2019,16:00,13.0,POOR,1.0,1462.0
2019-03-08 07:00:00,08-MARCH-2019,07:00,15.0,POOR,12.0,881.0
2019-03-08 16:00:00,08-MARCH-2019,16:00,71.0,GOOD,14.0,1942.0
2019-03-09 07:00:00,09-MARCH-2019,07:00,13.0,POOR,3.0,1052.0
2019-03-09 16:00:00,09-MARCH-2019,16:00,56.0,GOOD,11.0,1767.0
2019-03-10 07:00:00,10-MARCH-2019,07:00,12.0,POOR,2.0,1054.0
2019-03-10 16:00:00,10-MARCH-2019,16:00,49.0,FAIR,11.0,1576.0
2019-03-11 07:00:00,11-MARCH-2019,07:00,14.0,POOR,7.0,927.0
2019-03-11 16:00:00,11-MARCH-2019,16:00,38.0,FAIR,13.0,1237.0
2019-03-12 07:00:00,12-MARCH-2019,07:00,19.0,POOR,7.0,1052.0
2019-03-12 16:00:00,12-MARCH-2019,16:00,29.0,POOR,7.0,1350.0
2019-03-13 07:00:00,13-MARCH-2019,07:00,16.0,POOR,4.0,1103.0
2019-03-13 16:00:00,13-MARCH-2019,16:00,52.0,FAIR,6.0,2393.0
2019-03-14 07:00:00,14-MARCH-2019,07:00,10.0,POOR,2.0,879.0
2019-03-14 16:00:00,14-MARCH-2019,16:00,37.0,FAIR,6.0,1742.0
2019-03-15 07:00:00,15-MARCH-2019,07:00,17.0,POOR,6.0,1044.0
2019-03-15 16:00:00,15-MARCH-2019,16:00,34.0,FAIR,5.0,1814.0
2019-03-16 07:00:00,16-MARCH-2019,07:00,14.0,POOR,9.0,894.0
2019-03-16 16:00:00,16-MARCH-2019,16:00,34.0,FAIR,7.0,1488.0
2019-03-17 07:00:00,17-MARCH-2019,07:00,10.0,POOR,2.0,888.0
2019-03-17 16:00:00,17-MARCH-2019,16:00,28.0,POOR,5.0,1511.0
2019-03-18 07:00:00,18-MARCH-2019,07:00,10.0,POOR,2.0,846.0
2019-03-18 16:00:00,18-MARCH-2019,16:00,32.0,POOR,3.0,2285.0
2019-03-19 07:00:00,19-MARCH-2019,07:00,10.0,POOR,3.0,831.0
2019-03-19 16:00:00,19-MARCH-2019,16:00,14.0,POOR,2.0,1206.0
2019-03-20 07:00:00,20-MARCH-2019,07:00,10.0,POOR,4.0,845.0
2019-03-20 16:00:00,20-MARCH-2019,16:00,11.0,POOR,1.0,1220.0
2019-03-21 07:00:00,21-MARCH-2019,07:00,10.0,POOR,4.0,829.0
2019-03-21 16:00:00,21-MARCH-2019,16:00,12.0,POOR,1.0,1304.0
2019-03-22 07:00:00,22-MARCH-2019,07:00,9.0,POOR,2.0,825.0
2019-03-22 16:00:00,22-MARCH-2019,16:00,29.0,POOR,8.0,1262.0
2019-03-23 07:00:00,23-MARCH-2019,07:00,10.0,POOR,3.0,858.0
2019-03-23 16:00:00,23-MARCH-2019,16:00,33.0,POOR,5.0,1760.0
2019-03-24 07:00:00,24-MARCH-2019,07:00,10.0,POOR,2.0,916.0
2019-03-24 16:00:00,24-MARCH-2019,16:00,33.0,POOR,9.0,1322.0
2019-03-25 07:00:00,25-MARCH-2019,07:00,16.0,POOR,9.0,926.0
2019-03-25 16:00:00,25-MARCH-2019,16:00,49.0,FAIR,10.0,1662.0
2019-03-26 07:00:00,26-MARCH-2019,07:00,17.0,POOR,5.0,1087.0
2019-03-26 16:00:00,26-MARCH-2019,16:00,65.0,GOOD,7.0,2785.0
2019-03-27 07:00:00,27-MARCH-2019,07:00,11.0,POOR,1.0,1225.0
2019-03-27 16:00:00,27-MARCH-2019,16:00,74.0,GOOD,12.0,2230.0
2019-03-28 07:00:00,28-MARCH-2019,07:00,14.0,POOR,5.0,952.0
2019-03-28 16:00:00,28-MARCH-2019,16:00,38.0,FAIR,5.0,1985.0
2019-03-29 07:00:00,29-MARCH-2019,07:00,10.0,POOR,3.0,869.0
2019-03-29 16:00:00,29-MARCH-2019,16:00,39.0,FAIR,4.0,2314.0
2019-03-30 07:00:00,30-MARCH-2019,07:00,10.0,POOR,2.0,882.0
2019-03-30 16:00:00,30-MARCH-2019,16:00,17.0,POOR,1.0,2204.0
2019-03-31 07:00:00,31-MARCH-2019,07:00,11.0,POOR,2.0,959.0
2019-03-31 16:00:00,31-MARCH-2019,16:00,55.0,GOOD,5.0,2867.0
2019-04-01 07:00:00,01-APRIL-2019,07:00,13.0,POOR,3.0,1025.0
2019-04-01 16:00:00,01-APRIL-2019,16:00,78.0,GOOD,10.0,2710.0
2019-04-02 07:00:00,02-APRIL-2019,07:00,13.0,POOR,6.0,904.0
2019-04-02 16:00:00,02-APRIL-2019,16:00,73.0,GOOD,10.0,2505.0
2019-04-03 07:00:00,03-April-2019,07:00,11.0,POOR,6.0,850.0
2019-04-03 16:00:00,03-April-2019,16:00,62.0,GOOD,10.0,2074.0
2019-04-04 07:00:00,04-APRIL-2019,07:00,15.0,POOR,4.0,1043.0
2019-04-04 16:00:00,04-APRIL-2019,16:00,76.0,GOOD,13.0,2179.0
2019-04-05 07:00:00,05-APRIL-2019,07:00,14.0,POOR,6.0,938.0
2019-04-05 16:00:00,05-APRIL-2019,16:00,53.0,FAIR,10.0,1790.0
2019-04-06 07:00:00,06-APRIL-2019,07:00,11.0,POOR,2.0,1002.0
2019-04-06 16:00:00,06-APRIL-2019,16:00,61.0,GOOD,7.0,2570.0
2019-04-07 07:00:00,07-APRIL-2019,07:00,11.0,POOR,4.0,881.0
2019-04-07 16:00:00,07-APRIL-2019,16:00,52.0,FAIR,5.0,2693.0
2019-04-08 07:00:00,08-APRIL-2019,07:00,15.0,POOR,3.0,1160.0
2019-04-08 16:00:00,08-APRIL-2019,16:00,40.0,FAIR,4.0,2404.0
2019-04-09 07:00:00,09-APRIL-2019,07:00,9.0,POOR,0.0,924.0
2019-04-09 16:00:00,09-APRIL-2019,16:00,65.0,GOOD,8.0,2512.0
2019-04-10 07:00:00,10-April-2019,07:00,13.0,POOR,8.0,879.0
2019-04-10 16:00:00,10-April-2019,16:00,61.0,GOOD,6.0,2885.0
2019-04-11 07:00:00,11-APRIL-2019,07:00,21.0,POOR,6.0,1149.0
2019-04-11 16:00:00,11-APRIL-2019,16:00,68.0,GOOD,8.0,2656.0
2019-04-12 07:00:00,12-APRIL-2019,07:00,14.0,POOR,4.0,1032.0
2019-04-12 16:00:00,12-APRIL-2019,16:00,60.0,GOOD,5.0,3185.0
2019-04-13 07:00:00,13-APRIL-2019,07:00,13.0,POOR,3.0,1052.0
2019-04-13 16:00:00,13-APRIL-2019,16:00,38.0,FAIR,5.0,1974.0
2019-04-14 07:00:00,14-APRIL-2019,07:00,15.0,POOR,8.0,912.0
2019-04-14 16:00:00,14-APRIL-2019,16:00,79.0,GOOD,10.0,2744.0
2019-04-15 07:00:00,15-APRIL-2019,07:00,11.0,POOR,3.0,909.0
2019-04-15 16:00:00,15-APRIL-2019,16:00,63.0,GOOD,8.0,2418.0
2019-04-16 07:00:00,16-APRIL-2019,07:00,12.0,POOR,2.0,1063.0
2019-04-16 16:00:00,16-APRIL-2019,16:00,65.0,GOOD,6.0,3071.0
2019-04-17 07:00:00,17-APRIL-2019,07:00,11.0,POOR,2.0,978.0
2019-04-17 16:00:00,17-APRIL-2019,16:00,88.0,GOOD,15.0,2406.0
2019-04-18 07:00:00,18-APRIL-2019,07:00,13.0,POOR,5.0,930.0
2019-04-18 16:00:00,18-APRIL-2019,16:00,68.0,GOOD,15.0,1781.0
2019-04-19 07:00:00,19-APRIL-2019,07:00,13.0,POOR,3.0,1004.0
2019-04-19 16:00:00,19-APRIL-2019,16:00,43.0,FAIR,7.0,1826.0
2019-04-20 07:00:00,20-APRIL-2019,07:00,17.0,POOR,5.0,1070.0
2019-04-20 16:00:00,20-APRIL-2019,16:00,66.0,GOOD,8.0,2557.0
2019-04-21 07:00:00,21-APRIL-2019,07:00,12.0,POOR,3.0,951.0
2019-04-21 16:00:00,21-APRIL-2019,16:00,57.0,GOOD,5.0,3025.0
2019-04-22 07:00:00,22-APRIL-2019,07:00,10.0,POOR,3.0,855.0
2019-04-22 07:00:00,22-APRIL-2019,07:00,10.0,POOR,3.0,855.0
2019-04-22 16:00:00,22-APRIL-2019,16:00,49.0,FAIR,6.0,2232.0
2019-04-22 16:00:00,22-APRIL-2019,16:00,49.0,FAIR,6.0,2232.0
2019-04-24 07:00:00,24-APRIL-2019,07:00,15.0,POOR,4.0,1043.0
2019-04-24 16:00:00,24-APRIL-2019,16:00,85.0,GOOD,10.0,3061.0
2019-04-25 07:00:00,25-APRIL-2019,07:00,12.0,POOR,4.0,922.0
2019-04-25 16:00:00,25-APRIL-2019,16:00,56.0,GOOD,5.0,2986.0
2019-04-26 07:00:00,26-APRIL-2019,07:00,16.0,POOR,4.0,1095.0
2019-04-26 16:00:00,26-APRIL-2019,16:00,80.0,GOOD,7.0,3699.0
2019-04-27 07:00:00,27-APRIL-2019,07:00,17.0,POOR,12.0,901.0
2019-04-27 16:00:00,27-APRIL-2019,16:00,97.0,GOOD,16.0,2633.0
2019-04-28 07:00:00,28-APRIL-2019,07:00,21.0,POOR,3.0,1536.0
2019-04-28 16:00:00,28-APRIL-2019,16:00,58.0,GOOD,4.0,3653.0
2019-04-29 07:00:00,29-APRIL-2019,07:00,11.0,POOR,1.0,1131.0
2019-04-29 16:00:00,29-APRIL-2019,16:00,68.0,GOOD,5.0,3749.0
2019-04-30 07:00:00,30-APRIL-2019,07:00,9.0,POOR,0.0,1045.0
2019-04-30 16:00:00,30-APRIL-2019,16:00,67.0,GOOD,5.0,3675.0
2019-05-01 07:00:00,01-May-2019,07:00,16.0,POOR,3.0,1219.0
2019-05-01 16:00:00,01-May-2019,16:00,70.0,GOOD,9.0,2546.0
2019-05-02 07:00:00,02-MAY-2019,07:00,11.0,POOR,1.0,1236.0
2019-05-02 16:00:00,02-MAY-2019,16:00,99.0,GOOD,18.0,2619.0
2019-05-03 07:00:00,03-MAY-2019,07:00,13.0,POOR,3.0,1010.0
2019-05-03 16:00:00,03-MAY-2019,16:00,72.0,GOOD,10.0,2454.0
2019-05-04 07:00:00,04-MAY-2019,07:00,13.0,POOR,2.0,1104.0
2019-05-04 16:00:00,04-MAY-2019,16:00,69.0,GOOD,10.0,2333.0
2019-05-05 07:00:00,05-MAY-2019,07:00,20.0,POOR,4.0,1279.0
2019-05-05 16:00:00,05-MAY-2019,16:00,62.0,GOOD,7.0,2613.0
2019-05-06 07:00:00,06-MAY-2019,07:00,14.0,POOR,3.0,1081.0
2019-05-06 16:00:00,06-MAY-2019,16:00,76.0,GOOD,10.0,2623.0
2019-05-07 07:00:00,07-MAY-2019,07:00,15.0,POOR,7.0,946.0
2019-05-07 16:00:00,07-MAY-2019,16:00,58.0,GOOD,6.0,2678.0
2019-05-08 07:00:00,08-MAY-2019,07:00,10.0,POOR,1.0,1021.0
2019-05-08 16:00:00,08-MAY-2019,16:00,62.0,GOOD,6.0,2901.0
2019-05-09 07:00:00,09-MAY-2019,07:00,14.0,POOR,5.0,982.0
2019-05-09 16:00:00,09-MAY-2019,16:00,48.0,FAIR,5.0,2511.0
2019-05-10 07:00:00,10-MAY-2019,07:00,14.0,POOR,4.0,1008.0
2019-05-10 16:00:00,10-MAY-2019,16:00,70.0,GOOD,7.0,3045.0
2019-05-11 07:00:00,11-MAY-2019,07:00,11.0,POOR,2.0,969.0
2019-05-11 16:00:00,11-MAY-2019,16:00,77.0,GOOD,8.0,3108.0
2019-05-12 07:00:00,12-MAY-2019,07:00,10.0,POOR,1.0,996.0
2019-05-12 16:00:00,12-MAY-2019,16:00,75.0,GOOD,7.0,3319.0
2019-05-13 07:00:00,13-MAY-2019,07:00,15.0,POOR,3.0,1129.0
2019-05-13 16:00:00,13-MAY-2019,16:00,97.0,GOOD,10.0,3785.0
2019-05-14 07:00:00,14-MAY-2019,07:00,10.0,POOR,1.0,1013.0
2019-05-14 16:00:00,14-MAY-2019,16:00,61.0,GOOD,5.0,3285.0
2019-05-15 07:00:00,15-MAY-2019,07:00,17.0,POOR,4.0,1143.0
2019-05-15 16:00:00,15-MAY-2019,16:00,78.0,GOOD,12.0,2397.0
2019-05-16 07:00:00,16-MAY-2019,07:00,16.0,POOR,3.0,1245.0
2019-05-16 16:00:00,16-MAY-2019,16:00,70.0,GOOD,15.0,1827.0
2019-05-17 07:00:00,17-MAY-2019,07:00,21.0,POOR,6.0,1150.0
2019-05-17 16:00:00,17-MAY-2019,16:00,80.0,GOOD,10.0,2785.0
2019-05-18 07:00:00,18-MAY-2019,07:00,29.0,POOR,11.0,1132.0
2019-05-18 16:00:00,18-MAY-2019,16:00,56.0,GOOD,11.0,1785.0
2019-05-19 07:00:00,19-MAY-2019,07:00,38.0,FAIR,8.0,1545.0
2019-05-19 16:00:00,19-MAY-2019,16:00,43.0,FAIR,4.0,2565.0
2019-05-20 07:00:00,20-MAY-2019,07:00,16.0,POOR,12.0,896.0
2019-05-20 16:00:00,20-MAY-2019,16:00,79.0,GOOD,9.0,2958.0
2019-05-21 07:00:00,21-MAY-2019,07:00,20.0,POOR,4.0,1281.0
2019-05-21 16:00:00,21-MAY-2019,16:00,50.0,FAIR,5.0,2580.0
2019-05-22 07:00:00,22-MAY-2019,07:00,13.0,POOR,2.0,1169.0
2019-05-22 16:00:00,22-MAY-2019,16:00,49.0,FAIR,5.0,2554.0
2019-05-23 07:00:00,23-MAY-2019,07:00,13.0,POOR,3.0,1050.0
2019-05-23 16:00:00,23-MAY-2019,16:00,88.0,GOOD,12.0,2810.0
2019-05-24 07:00:00,24-MAY-2019,07:00,14.0,POOR,3.0,1118.0
2019-05-24 16:00:00,24-MAY-2019,16:00,68.0,GOOD,5.0,3785.0
2019-05-25 07:00:00,25-MAY-2019,07:00,13.0,POOR,2.0,1123.0
2019-05-25 16:00:00,25-MAY-2019,16:00,97.0,GOOD,10.0,3785.0
2019-05-26 07:00:00,26-MAY-2019,07:00,10.0,POOR,2.0,863.0
2019-05-26 16:00:00,26-MAY-2019,16:00,48.0,FAIR,4.0,2921.0
2019-05-27 07:00:00,27-MAY-2019,07:00,13.0,POOR,3.0,1042.0
2019-05-27 16:00:00,27-MAY-2019,16:00,77.0,GOOD,9.0,2852.0
2019-05-28 07:00:00,28-MAY-2019,07:00,12.0,POOR,4.0,939.0
2019-05-28 16:00:00,28-MAY-2019,16:00,71.0,GOOD,6.0,3502.0
2019-05-29 07:00:00,29-MAY-2019,07:00,14.0,POOR,5.0,951.0
2019-05-29 16:00:00,29-MAY-2019,16:00,72.0,GOOD,6.0,3547.0
2019-05-30 07:00:00,30-MAY-2019,07:00,11.0,POOR,2.0,970.0
2019-05-30 16:00:00,30-MAY-2019,16:00,99.0,GOOD,14.0,3315.0
2019-05-31 07:00:00,31-MAY-2019,07:00,22.0,POOR,5.0,1274.0
2019-05-31 16:00:00,31-MAY-2019,16:00,55.0,GOOD,5.0,2914.0
2019-06-01 07:00:00,01-JUNE-2019,07:00,10.0,POOR,1.0,992.0
2019-06-01 16:00:00,01-JUNE-2019,16:00,75.0,GOOD,8.0,3006.0
2019-06-02 07:00:00,02-JUNE-2019,07:00,10.0,POOR,1.0,875.0
2019-06-02 16:00:00,02-JUNE-2019,16:00,82.0,GOOD,9.0,3112.0
2019-06-03 07:00:00,03-JUNE-2019,07:00,11.0,POOR,6.0,844.0
2019-06-03 16:00:00,03-JUNE-2019,16:00,78.0,GOOD,8.0,3203.0
2019-06-04 07:00:00,04-JUNE-2019,07:00,22.0,POOR,8.0,1105.0
2019-06-04 16:00:00,04-JUNE-2019,16:00,87.0,GOOD,9.0,3416.0
2019-06-05 07:00:00,05-JUNE-2019,07:00,15.0,POOR,5.0,992.0
2019-06-05 16:00:00,05-JUNE-2019,16:00,99.0,GOOD,12.0,3785.0
2019-06-06 07:00:00,06-JUNE-2019,07:00,23.0,POOR,5.0,1314.0
2019-06-06 16:00:00,06-JUNE-2019,16:00,37.0,FAIR,3.0,2685.0
2019-06-07 07:00:00,07-JUNE-2019,07:00,13.0,POOR,4.0,984.0
2019-06-07 16:00:00,07-JUNE-2019,16:00,13.0,POOR,2.0,1192.0
2019-06-08 07:00:00,08-JUNE-2019,07:00,22.0,POOR,4.0,1396.0
